"","x","y","z","face","place","object","cluster","category"
"V3308",31.811,-23.456,1.411,6.2834849309625,-12.4232384582521,6.1397535272895,2,"face"
"V3311",35.443,-19.942,2.2296,2.8893647973321,-0.0996050097466404,-2.7897597875855,1,"place"
"V3461",-50.692,62.199,20.006,7.3305706946577,-4.1536805872576,-3.1768901074001,2,"face"
"V3463",-5.4797,62.772,20.491,5.9096967463906,-0.215095404539927,-5.6946013418506,2,"face"
"V3470",-50.827,65.665,20.783,-0.838006612205313,1.3523916110266,-0.514384998821335,1,"place"
"V3475",-5.6149,66.239,21.269,8.0593468250883,-13.9345668241701,5.8752199990817,2,"face"
"V3481",-50.963,69.132,21.56,2.371689933136,-0.658747166052005,-1.712942767084,1,"place"
"V3483",-39.66,69.276,21.682,-4.6148444604948,5.072171596033,-0.457327135538124,1,"place"
"V3494",-43.563,72.694,22.419,-2.6494761093758,7.7063839093889,-5.056907800013,1,"place"
"V3495",-39.795,72.741,22.46,-0.967798163336361,3.2002029173393,-2.232404754003,1,"place"
"V3502",16.721,73.458,23.067,-3.7455249219767,8.4494572263867,-4.70393230441,1,"place"
"V3507",-39.93,76.208,23.237,5.5242244817015,-6.4109148077531,0.886690326051571,2,"face"
"V3516",16.586,76.924,23.846,3.1272213525884,-3.23983225759,0.112610905001597,2,"face"
"V3522",-43.833,79.627,23.975,-0.854853618537178,4.2270874298904,-3.3722338113533,1,"place"
"V3523",-40.065,79.674,24.016,2.625406790973,3.7200782128824,-6.3454850038554,1,"place"
"V3524",-36.298,79.722,24.056,-8.5047688574641,8.1948221346945,0.309946722769532,1,"place"
"V3535",27.753,80.534,24.745,-5.3032914896382,2.0640099535435,3.2392815360947,3,"object"
"V3538",-32.665,83.236,24.874,-2.7253445815845,7.9371854861137,-5.2118409045292,1,"place"
"V3546",12.547,83.809,25.36,1.4345721128588,-6.6740840068145,5.2395118939557,2,"face"
"V3547",20.083,83.904,25.441,-0.0350533380711297,2.7870069116007,-2.7519535735296,1,"place"
"V3548",27.618,84,25.523,4.0102396619518,-2.631503076363,-1.3787365855888,2,"face"
"V3549",31.386,84.047,25.563,-0.776697765018256,3.7654312413273,-2.9887334763091,1,"place"
"V3561",16.045,90.79,26.956,-5.2094545760393,-0.52841995724442,5.7378745332837,3,"object"
"V3588",-38.773,-49.953,-1.4787,0.717452226188728,2.0243394704059,-2.7417916965946,1,"place"
"V3595",-38.908,-46.487,-0.70029,-3.4530336942334,-1.0382476103225,4.4912813045559,3,"object"
"V3601",-39.043,-43.02,0.077271,-1.9951555425537,-3.0901199493491,5.0852754919028,3,"object"
"V3614",-50.887,-29.299,3.0671,1.324408766327,-4.9389683946813,3.6145596283542,2,"face"
"V3616",-39.584,-29.155,3.1888,1.1493835923398,-4.638105647483,3.4887220551431,2,"face"
"V3620",31.867,-24.782,4.7361,-5.106311006885,2.6037950695422,2.5025159373427,3,"object"
"V3631",54.203,-17.563,6.5346,-4.9137990111987,1.4832221874192,3.4305768237795,3,"object"
"V3645",-59.369,-5.1298,8.4305,1.3919284111254,3.7373839177684,-5.1293123288938,1,"place"
"V3676",52.85,17.1,14.312,-3.5468010318769,-2.727607866579,6.274408898456,3,"object"
"V3685",48.812,23.986,15.828,-3.58704441014,-2.4519441127045,6.0389885228446,3,"object"
"V3686",52.58,24.033,15.868,-1.116435094524,-0.964374348914998,2.080809443439,3,"object"
"V3706",59.574,37.994,19.06,2.8104243570406,-6.2959993827275,3.4855750256869,2,"face"
"V3763",47.189,65.581,25.16,-1.5510473727597,-2.8820656354064,4.4331130081661,3,"object"
"V3764",50.957,65.629,25.201,6.0537047571311,-8.5940336650529,2.5403289079218,2,"face"
"V3774",16.912,68.666,25.614,2.6223759211195,0.905686799952571,-3.528062721072,1,"place"
"V3775",20.68,68.713,25.655,-2.800707352094,0.039171693206698,2.7615356588873,3,"object"
"V3789",16.777,72.132,26.392,1.8181311322325,5.4259235577584,-7.2440546899909,1,"place"
"V3790",20.545,72.18,26.433,-2.2376607782669,-2.2227449450565,4.4604057233235,3,"object"
"V3794",-43.642,74.834,26.522,0.030895153094622,4.9107024318772,-4.9415975849718,1,"place"
"V3795",-39.874,74.883,26.562,3.5619832450582,-1.4254700336739,-2.1365132113842,2,"face"
"V3870",36.773,-53.791,1.8787,5.4374762841371,-10.9606480817863,5.5231717976491,2,"face"
"V3875",-1.0392,-50.802,2.2515,-2.2903200096702,-2.0147883531381,4.3051083628084,3,"object"
"V3877",40.406,-50.277,2.6973,4.6754832586308,-2.1683538962209,-2.5071293624098,2,"face"
"V3880",36.503,-46.858,3.4347,6.620179696138,0.113124178215243,-6.7333038743532,2,"face"
"V3881",40.27,-46.81,3.4748,-4.5727310658782,-3.5778235658281,8.1505546317063,3,"object"
"V3882",44.038,-46.762,3.5149,-1.4337844704241,6.1606809779334,-4.7268965075093,1,"place"
"V3884",47.671,-43.248,4.3335,1.6645023615936,0.746406346500909,-2.4109087080945,1,"place"
"V3892",47.4,-36.315,5.8895,4.2622722252412,0.279755733023708,-4.5420279582649,1,"place"
"V3898",47.13,-29.383,7.445,1.5970067872748,2.5613308017379,-4.1583375890127,1,"place"
"V3899",50.897,-29.335,7.4851,3.2961185090969,-1.9976402956634,-1.2984782134335,2,"face"
"V3903",50.762,-25.868,8.2627,-3.8696370244309,11.5699179199966,-7.7002808955656,1,"place"
"V3905",54.394,-22.354,9.0813,0.302110340370038,3.1613530015268,-3.4634633418969,1,"place"
"V3960",52.636,22.707,19.192,4.1401841954403,1.7003631599852,-5.8405473554256,1,"place"
"V3966",56.269,26.222,20.011,-4.7662902927057,12.0359220811343,-7.2696317884285,1,"place"
"V3974",59.766,33.202,21.607,-2.6100146495935,0.311430604953264,2.2985840446402,3,"object"
"V3980",59.631,36.668,22.384,-2.5131650837124,2.413568738967,0.0995963447454618,1,"place"
"V3989",51.825,43.506,23.859,5.1085203681076,-2.1411881022132,-2.9673322658943,2,"face"
"V3990",55.592,43.553,23.9,-3.5146015076345,2.2799683569527,1.2346331506817,1,"place"
"V4026",17.104,63.873,28.161,-3.2368080278903,3.1878578396717,0.0489501882186881,1,"place"
"V4030",47.246,64.256,28.485,-2.6899866372416,0.764844518878867,1.9251421183627,3,"object"
"V4040",16.969,67.34,28.939,-0.684390973629785,3.3305775247244,-2.6461865510947,1,"place"
"V4050",16.833,70.807,29.717,2.1109171095131,-1.6367017877025,-0.474215321810643,2,"face"
"V4060",-17.211,73.843,30.13,-1.5929913971373,2.5587775922536,-0.96578619511621,1,"place"
"V4070",-28.65,77.166,30.786,4.344918292861,0.968193066435577,-5.3131113592966,1,"place"
"V4096",-8.1127,-62.621,3.1611,-3.3691804870124,4.884200019361,-1.5150195323486,1,"place"
"V4098",6.9582,-62.43,3.3238,1.2182951264069,2.4073637942975,-3.6256589207045,1,"place"
"V4105",29.429,-58.677,4.3443,-1.1200370512075,4.5378938675177,-3.4178568163102,1,"place"
"V4109",10.455,-55.45,4.9194,4.8855727395541,-5.0449460990065,0.159373359452458,2,"face"
"V4119",40.462,-51.601,6.0215,-1.6418248923181,2.6504890502809,-1.0086641579628,1,"place"
"V4139",-46.601,-42.3,7.423,-3.4253025027862,-0.535374308911256,3.9606768116975,3,"object"
"V4148",-47.007,-31.902,9.756,-3.6989800382295,-0.106262800848533,3.8052428390781,3,"object"
"V4153",-50.91,-28.483,10.493,2.9743939297666,-2.4229090902562,-0.55148483951046,2,"face"
"V4157",47.051,-27.242,11.547,-1.4829784692669,-1.5270859585856,3.0100644278525,3,"object"
"V4158",50.818,-27.194,11.587,4.0558134850863,-3.0597754067124,-0.99603807837386,2,"face"
"V4183",46.104,-2.978,16.992,-0.910971855827819,-3.8830932467434,4.7940651025712,3,"object"
"V4184",49.872,-2.93,17.032,-3.7428449614248,1.186822010069,2.5560229513558,3,"object"
"V4185",53.639,-2.8821,17.072,-0.398554751876903,-1.3399322051182,1.7384869569951,3,"object"
"V4234",59.687,35.343,25.709,3.491750840614,2.4072990610179,-5.899049901632,1,"place"
"V4263",-12.576,51.767,28.828,2.3089803697453,-1.981917131664,-0.327063238081369,2,"face"
"V4288",43.669,59.416,30.991,0.584398849422803,-4.0889842547056,3.5045854052828,3,"object"
"V4289",47.437,59.464,31.032,-3.4231664624012,0.40678362646872,3.0163828359325,3,"object"
"V4293",47.302,62.93,31.81,1.9831873049041,3.8939109920567,-5.8770982969608,1,"place"
"V4301",17.025,66.014,32.263,-1.977746678411,-2.9840873317387,4.9618340101497,3,"object"
"V4314",13.122,69.433,33.001,-0.361617480094659,3.1694423817931,-2.8078249016984,1,"place"
"V4324",12.987,72.9,33.779,2.0735634485464,-2.2914194704704,0.217856021923999,2,"face"
"V4325",20.522,72.995,33.859,3.0651203548837,-1.1967009151101,-1.8684194397736,1,"place"
"V4326",24.29,73.043,33.9,2.2230605508013,-0.358601535629283,-1.864459015172,1,"place"
"V4327",28.058,73.09,33.94,3.5697378679885,-1.7758821045524,-1.7938557634361,2,"face"
"V4351",10.647,-60.242,7.4661,0.101157744304128,-2.5536639420107,2.4525061977065,3,"object"
"V4359",6.744,-56.823,8.2035,-2.4532188546004,0.355580108719173,2.0976387458812,3,"object"
"V4360",10.512,-56.776,8.2445,-2.4555138561529,-0.581665431570588,3.0371792877235,3,"object"
"V4369",-8.4621,-53.548,8.8192,-3.0576556918987,0.840090646660976,2.2175650452377,3,"object"
"V4370",-4.6944,-53.5,8.8602,-2.894786319937,3.1631305975666,-0.26834427762957,1,"place"
"V4378",29.08,-49.604,10.002,-2.9011553326631,2.1421640489092,0.758991283753861,1,"place"
"V4401",-46.951,-33.228,13.081,2.1232303133534,-1.0473646192495,-1.0758656941039,2,"face"
"V4410",39.571,-28.663,14.791,-0.460567598610558,1.5704613611628,-1.1098937625523,1,"place"
"V4412",47.107,-28.568,14.872,0.520468586771204,2.589189926912,-3.1096585136832,1,"place"
"V4419",50.604,-21.587,16.468,3.0418851620929,-1.4744493957187,-1.5674357663742,2,"face"
"V4541",36.325,54.528,33.457,3.4533373177651,-2.4530702963053,-1.0002670214598,2,"face"
"V4551",36.19,57.995,34.235,0.947028734542394,2.8496803330743,-3.7967090676167,1,"place"
"V4564",43.59,61.556,35.094,-1.5560897184179,6.3339377147468,-4.7778479963289,1,"place"
"V4570",17.081,64.689,35.588,-2.1695206321595,2.8571237627229,-0.687603130563432,1,"place"
"V4583",24.481,68.251,36.447,-4.8556730249274,6.1934926730733,-1.3378196481459,1,"place"
"V4601",-17.234,74.658,37.556,-1.3242289268491,3.7059877334712,-2.381758806622,1,"place"
"V4604",20.443,75.135,37.962,-0.461308079478748,-1.3531117650733,1.8144198445521,3,"object"
"V4608",-21.137,78.077,38.294,-2.2060341136597,-0.210057292587544,2.4160914062472,3,"object"
"V4609",-17.369,78.124,38.334,-2.582784868477,2.1749974067254,0.40778746175164,1,"place"
"V4645",21.736,-54.492,12.468,1.2148774272517,0.531375493834057,-1.7462529210858,1,"place"
"V4647",33.039,-54.348,12.59,-2.5874259773454,1.9217994872632,0.665626490082246,1,"place"
"V4693",35.86,-30.037,18.074,1.6230961579186,-2.0460855676132,0.422989409694627,2,"face"
"V4694",39.628,-29.989,18.115,3.4935873841757,-0.510506646178927,-2.9830807379967,1,"place"
"V4695",43.395,-29.941,18.156,-3.3284552527177,0.912775231542356,2.4156800211754,3,"object"
"V4701",35.725,-26.57,18.853,-3.9415310124495,0.718046780872115,3.2234842315774,3,"object"
"V4702",39.492,-26.523,18.893,-2.958212555516,-1.4543646423203,4.4125771978364,3,"object"
"V4703",43.26,-26.475,18.933,-2.2274340671923,2.8269123793822,-0.599478312189893,1,"place"
"V4704",47.028,-26.427,18.974,-1.8679525791298,-1.171685240548,3.0396378196778,3,"object"
"V4708",39.357,-23.056,19.67,-2.1621685224032,-0.597554268249897,2.7597227906531,3,"object"
"V4709",43.125,-23.009,19.711,2.8453567292449,-0.963013826848042,-1.8823429023969,1,"place"
"V4712",-54.971,-20.784,19.436,0.0644833553739414,1.1991274128413,-1.2636107682152,1,"place"
"V4792",-38.161,31.451,31.304,-0.206070242545905,1.8086474010202,-1.6025771584742,1,"place"
"V4814",48.226,39.48,33.792,2.4974272874384,-0.104431148231554,-2.3929961392069,1,"place"
"V4830",-53.908,48.591,35.032,-2.5560229963957,-2.2542085249603,4.810231521356,3,"object"
"V4856",36.382,53.203,36.782,0.280405393254234,2.8411969909299,-3.1216023841841,1,"place"
"V4857",40.149,53.251,36.822,0.907117496075692,0.206806329223973,-1.1139238252996,1,"place"
"V4872",43.782,56.765,37.641,-1.2451514388085,4.8067913330044,-3.5616398941958,1,"place"
"V4891",17.137,63.363,38.913,-1.1272973629469,0.725170147471429,0.402127215475546,1,"place"
"V4894",32.208,63.554,39.075,-3.2438087192173,5.280181632087,-2.0363729128697,1,"place"
"V4962",6.7213,-56.008,15.63,-3.4599816410347,3.2429411345766,0.217040506458024,1,"place"
"V4966",2.8183,-52.589,16.368,2.7085979775734,-1.8014207376152,-0.907177239958285,2,"face"
"V4974",2.683,-49.124,17.146,1.2789471198534,-1.6406631321783,0.361716012324843,2,"face"
"V4976",25.289,-48.837,17.389,2.1434835854263,-2.359446374375,0.215962788948784,2,"face"
"V4982",2.5478,-45.657,17.923,-2.1503912740859,7.3925032260802,-5.2421119519942,1,"place"
"V5001",43.722,-38.199,19.925,-1.734833429963,-3.3533445013017,5.0881779312648,3,"object"
"V5060",-55.591,-4.7769,26.649,-4.6665702480582,0.95283749596739,3.7137327520908,3,"object"
"V5130",-45.775,33.496,35.326,-1.8686842771582,2.8297900189031,-0.96110574174492,1,"place"
"V5216",13.426,61.99,42.197,1.3199861556656,-3.7056238342869,2.3856376786212,2,"face"
"V5236",-17.121,72.007,44.206,-4.5633888768069,1.1400894547043,3.4232994221026,3,"object"
"V5261",-0.7579,-57.429,18.874,-2.029556927831,-0.690453918636629,2.7200108464677,3,"object"
"V5262",6.7775,-57.333,18.955,-0.401349797782594,-1.9947718935848,2.3961216913674,3,"object"
"V5269",-0.89315,-53.963,19.652,-1.9839371121188,-0.328168913655788,2.3121060257746,3,"object"
"V5270",6.6423,-53.867,19.733,-3.8024078899051,2.6694472357202,1.1329606541848,1,"place"
"V5273",25.481,-53.629,19.935,0.580082696592553,5.0570007604789,-5.6370834570714,1,"place"
"V5280",-1.0284,-50.496,20.43,-0.913465230065773,-0.944171816149639,1.8576370462154,3,"object"
"V5287",6.3718,-46.934,21.288,-1.7212253224985,-0.434782627140594,2.1560079496391,3,"object"
"V5303",-31.576,-40.48,22.438,2.6996206222561,0.604219831744614,-3.3038404540007,1,"place"
"V5323",20.902,-32.879,24.561,-3.0748086605551,-1.1854088396681,4.2602175002233,3,"object"
"V5339",-39.787,-23.243,26.247,-1.6867021388766,1.9969644977435,-0.310262358866991,1,"place"
"V5340",-36.02,-23.195,26.287,1.7769614603613,-0.992379126962247,-0.784582333399098,2,"face"
"V5341",-32.252,-23.148,26.327,-3.4209517340501,-0.0368025209339073,3.457754254984,3,"object"
"V5361",35.161,-11.89,29.39,-3.0809216482137,1.6055155005595,1.4754061476542,1,"place"
"V5444",-57.022,32.027,38.53,-2.2005495693922,1.4871830570249,0.713366512367237,1,"place"
"V5552",-4.4693,-58.803,22.158,3.2118309171063,-1.0703221962177,-2.1415087208886,1,"place"
"V5553",-0.70164,-58.754,22.199,1.3202532988557,-0.025929008669535,-1.2943242901862,1,"place"
"V5569",6.5633,-51.727,23.835,0.0297355893168976,1.2835931825185,-1.3133287718354,1,"place"
"V5577",2.6603,-48.308,24.573,-2.5797648933249,2.8914786022319,-0.311713708907049,1,"place"
"V5619",39.796,-33.965,28.089,-4.3354887725596,0.930279398891726,3.4052093736678,3,"object"
"V5632",-20.757,-27.797,28.996,-1.5062017629446,-1.5619913874886,3.0681931504332,3,"object"
"V5664",31.314,-9.7967,33.452,-1.9971586187606,2.9157706897431,-0.918612070982545,1,"place"
"V5676",-44.31,-3.8186,34.197,-2.0649269548342,-1.7282430634939,3.7931700183281,3,"object"
"V5681",-48.213,-0.4,34.934,-1.9613587758632,0.968034499480344,0.993324276382882,1,"place"
"V5700",-25.878,6.8188,36.733,-1.3994831045543,-2.9529583502412,4.3524414547956,3,"object"
"V5798",-38.668,44.805,45.168,-6.2123627680879,2.8522424010328,3.3601203670551,3,"object"
"V5860",-0.64537,-60.08,25.523,-6.252975671722,8.5503384458225,-2.2973627741004,1,"place"
"V5865",10.523,-56.471,26.422,6.6707329035208,-1.421420064412,-5.2493128391088,2,"face"
"V5871",6.6196,-53.052,27.16,1.2943970240596,-0.969663788431307,-0.324733235628347,2,"face"
"V5881",-1.0511,-49.681,27.857,-2.3375441254667,-3.8975871971302,6.2351313225969,3,"object"
"V5888",2.5814,-46.167,28.675,-2.874708126323,-1.0714627239724,3.9461708502954,3,"object"
"V5904",-5.2246,-39.33,30.15,-2.4261946300483,-0.204301787966585,2.6304964180149,3,"object"
"V5915",2.1756,-35.769,31.008,-0.46782400806482,-3.7721429549804,4.2399669630452,3,"object"
"V5926",2.0404,-32.302,31.786,6.6895331429784,-6.4359743748503,-0.253558768128053,2,"face"
"V5963",-21.107,-18.723,34.654,0.13210281338434,5.3261189529627,-5.4582217663471,1,"place"
"V5972",-21.242,-15.257,35.432,7.0500752743064,-1.7952719141612,-5.2548033601452,2,"face"
"V5980",-21.377,-11.79,36.209,1.228525867648,-0.243282968465121,-0.985242899182912,1,"place"
"V5985",-44.119,-8.6108,36.745,-0.195731863931071,1.474930863131,-1.2791989992,1,"place"
"V5986",-29.048,-8.4196,36.906,-4.1248326150442,-0.0317657061474047,4.1565983211917,3,"object"
"V5987",-21.513,-8.3243,36.987,-1.6816844541461,1.3191638022322,0.362520651913903,1,"place"
"V5991",23.7,-7.7513,37.473,-3.2128544867239,1.3881845444543,1.8246699422696,1,"place"
"V5996",-48.022,-5.1922,37.482,-6.0790874830133,3.0414358422433,3.0376516407699,3,"object"
"V5997",-44.254,-5.1443,37.522,-2.8854285064676,4.7949680245208,-1.9095395180532,1,"place"
"V6001",19.797,-4.3326,38.211,-2.7590833380048,-2.1832920667543,4.9423754047591,3,"object"
"V6002",23.565,-4.2852,38.252,0.0877435186908777,2.3343204106755,-2.4220639293664,1,"place"
"V6029",-29.589,5.445,40.017,-5.2849830537976,4.0753523485233,1.2096307052743,1,"place"
"V6078",-37.801,22.682,43.825,2.0367507944531,1.5592822516209,-3.5960330460741,1,"place"
"V6103",-34.439,33.128,46.199,-1.7054194189463,3.1059758079405,-1.4005563889942,1,"place"
"V6198",6.5406,-50.911,31.262,0.313201869273085,2.7641777947927,-3.0773796640658,1,"place"
"V6203",-1.1301,-47.541,31.959,-0.818563689219789,2.6937969768227,-1.8752332876029,1,"place"
"V6211",-1.2653,-44.074,32.736,0.239574672486936,1.7335410264578,-1.9731156989447,1,"place"
"V6220",-12.704,-40.752,33.393,-3.1278187982599,2.8282031663121,0.299615631947824,1,"place"
"V6348",26.983,4.8357,43.95,-2.4690272903285,-2.7272843385007,5.1963116288292,3,"object"
"V6498",-4.571,-55.847,33.688,1.9391913736506,0.704157254517971,-2.6433486281686,1,"place"
"V6500",-4.7063,-52.38,34.465,-4.5288612322074,-0.325182598905406,4.8540438311128,3,"object"
"V6505",-1.0738,-48.866,35.284,1.3948786351949,-0.0294318082302158,-1.3654468269647,1,"place"
"V6513",-20.183,-42.172,36.637,-2.9399794996027,4.6102133716168,-1.6702338720141,1,"place"
"V6514",-16.415,-42.125,36.677,-1.5326611600734,-2.8768420510675,4.409503211141,3,"object"
"V6516",-5.112,-41.981,36.798,-0.0145730807370446,-3.3041737393402,3.3187468200772,3,"object"
"V6525",-24.086,-38.754,37.374,-1.3462696070739,-2.2651755730813,3.6114451801553,3,"object"
"V6526",-20.318,-38.706,37.414,0.93110304898308,-6.8669831881974,5.9358801392143,2,"face"
"V6532",9.8236,-38.324,37.738,-0.808889153088909,-3.1010023591356,3.9098915122245,3,"object"
"V6557",-13.188,-28.212,39.828,-0.940597287250201,5.7046429107722,-4.764045623522,1,"place"
"V6562",13.186,-27.877,40.113,1.8655357242639,-5.9661732562603,4.1006375319963,2,"face"
"V6563",16.953,-27.829,40.153,2.5033732780842,-3.5074440813189,1.0040708032347,2,"face"
"V6702",15.195,17.233,50.264,-0.740142963752266,-2.198184404172,2.9383273679242,3,"object"
"V6711",22.595,20.794,51.122,3.9186125894516,-2.4286574710724,-1.4899551183792,2,"face"
"V6807",17.551,-43.021,40.366,-1.5225835914385,-4.2168306036532,5.7394141950918,3,"object"
"V6814",-16.629,-36.518,41.557,-5.7809170025173,2.0843401209576,3.6965768815597,3,"object"
"V6817",5.9769,-36.231,41.8,-0.700086560493343,-1.9556406779688,2.6557272384622,3,"object"
"V6827",28.448,-32.478,42.821,-4.3791781486474,0.476915599649952,3.9022625489974,3,"object"
"V6872",20.236,-15.242,46.629,2.4578126316266,0.664706691511833,-3.1225193231385,1,"place"
"V6883",23.869,-11.728,47.447,3.5888805009805,0.972136742838729,-4.5610172438192,1,"place"
"V6912",0.85669,-1.6156,49.537,-2.3638691535354,4.3419066275906,-1.9780374740552,1,"place"
"V6913",12.16,-1.4724,49.66,-2.0585021242532,-2.252169748294,4.3106718725473,3,"object"
"V6936",23.192,5.6039,51.336,3.5348852958971,0.79821239201726,-4.3330976879144,1,"place"
"V6979",-15.161,22.458,54.82,2.939290258638,1.7340717492567,-4.6733620078948,1,"place"
"V7047",-9.4434,-27.349,47.296,-1.9846415901414,1.801791866923,0.182849723218345,1,"place"
"V7163",-17.464,-14.905,53.651,-1.4516508997912,1.809479222369,-0.357828322577748,1,"place"
"V7172",4.7369,-4.219,56.227,3.2753363431489,-1.2681506237984,-2.0071857193504,1,"place"
