...1,x,y,z,face,place,object,cluster,category
V1653,-8.9564,-58.201,2.6088,-2.6591021970932e-4,3.9597136678334e-4,-1.3006114707402e-4,1,face
V1669,25.016,-53.401,4.3441,-2.1624886232237e-4,0.00114291130865509,-9.2666244633271e-4,3,place
V1713,-39.289,-24.91,5.3706,-4.7819059978894e-4,-3.7625042584173e-4,8.5444102563067e-4,1,face
V1799,32.16,60.811,17.699,-7.5384639281845e-4,7.4007543703935e-4,1.37709557790929e-5,1,face
V1805,-20.725,64.142,16.237,0.00118154071375821,-6.4263460594613e-4,-5.3890610781207e-4,1,face
V1807,13.263,64.717,17.489,0.00123344381042398,-0.00119580615733958,-3.76376530843958e-5,1,face
V1808,32.145,65.037,18.184,1.56399871718597e-5,1.3472057472e-4,-1.5036056189186e-4,1,face
V1810,-50.951,67.857,15.609,-5.73497365377e-4,9.0514930243194e-4,-3.3165193705494e-4,1,face
V1811,-47.174,67.92,15.748,-3.4241879131266e-4,1.7709870693035e-4,1.6532008438231e-4,1,face
V1816,13.248,68.942,17.973,5.0799821095361e-4,0.00107767707459585,-0.00158567528554946,3,place
V1824,-35.86,72.337,16.649,-1.94046644372328e-5,1.6158471978244e-4,-1.421800553452e-4,1,face
V1829,-9.4256,72.784,17.623,-3.5373205397416e-4,3.955188028938e-4,-4.17867489196328e-5,1,face
V1834,13.233,73.168,18.457,4.9143861111539e-4,-6.1677487313652e-4,1.2533626202112e-4,1,face
V1839,-35.876,76.562,17.133,-0.00140806562954943,0.00190771463777327,-4.9964900822384e-4,3,place
V1840,-28.323,76.691,17.412,-4.7870705079415e-4,2.8245626499024e-4,1.962507858039e-4,1,face
V1847,32.1,77.712,19.637,-6.4660510536028e-4,6.67680732644242e-5,5.7983703209585e-4,1,face
V1849,-39.667,80.724,17.479,8.6223094681236e-4,-1.2522407888408e-4,-7.3700686792827e-4,1,face
V1863,16.964,85.907,20.049,-4.9889517055684e-4,6.3688968041152e-4,-1.3799450985468e-4,1,face
V1864,-13.263,89.622,19.421,-5.6034346312144e-4,-1.7551873434208e-4,7.3586219746352e-4,1,face
V1875,9.8704,-58.692,7.0764,2.9654796309243e-4,3.3255738013562e-4,-6.2910534322806e-4,1,face
V1876,13.647,-58.628,7.2158,1.8819072043616e-4,-3.5524073644833e-4,1.6705001601217e-4,1,face
V1891,-24.147,-50.816,6.794,-6.90985125098841e-5,-2.07401082491132e-5,8.98386207589973e-5,1,face
V1923,-46.882,-30.073,8.3803,-3.400442954527e-4,2.18595676353e-4,1.214486190997e-4,1,face
V1925,43.752,-28.539,11.719,-4.5368555210358e-4,4.8458736765065e-4,-3.09018155470684e-5,1,face
V1944,54.99,-2.9959,15.042,5.4074614845676e-4,-6.138639784494e-4,7.31178299926449e-5,1,face
V2003,-28.332,63.204,19.732,-4.830504931336e-4,8.6922068667292e-4,-3.8617019353931e-4,1,face
V2015,-1.9128,67.877,21.19,0.00178382877785342,-9.6760542706482e-4,-8.1622335078859e-4,1,face
V2022,-35.916,71.528,20.422,-1.3672847416431e-4,2.19237617571e-4,-8.25091434066909e-5,1,face
V2028,-5.7044,72.038,21.535,-1.7263330108174e-4,-5.3948604921949e-4,7.1211935030123e-4,1,face
V2029,-1.928,72.102,21.674,-3.1997487605889e-4,7.7194863900041e-4,-4.5197376294151e-4,1,face
V2031,13.178,72.358,22.23,-3.11823002694181e-5,4.8961653118755e-4,-4.5843423091814e-4,1,face
V2042,-17.049,76.072,21.602,1.5543252870162e-4,4.8148069188534e-4,-6.3691322058696e-4,3,place
V2045,-1.9431,76.328,22.158,8.2986788752008e-4,-8.7591543335532e-4,4.60475458352411e-5,1,face
V2049,16.939,76.647,22.854,-6.5432796495195e-4,0.00106322985275869,-4.0890188780673e-4,1,face
