"","face","place","object","x","y","z","subject","class","cluster"
"31571",1.36823598467009,-0.994575344941326,-0.373660639728767,35.909,64.623,17.612,10,"face",1
"3165",-0.388271476651288,1.46592003779656,-1.07764856114527,-39.581,67.135,17.58,10,"place",2
"31671",1.61637414875864,-0.585126688536832,-1.0312474602218,-5.6712,67.564,17.945,10,"face",1
"31682",0.782436621358277,0.0426948507086095,-0.825131472066887,-1.9035,67.611,17.985,10,"face",1
"3178",-0.735265921614678,1.46061301427391,-0.725347092659237,-39.716,70.6,18.358,10,"place",2
"31831",1.47326441865662,-0.840659742778261,-0.632604675878361,-5.8065,71.03,18.722,10,"face",1
"31901",-0.771732109683604,1.69283137423406,-0.92109926455046,-39.851,74.067,19.135,10,"place",2
"32032",-0.359595356041517,1.58334857282091,-1.22375321677939,-32.451,77.629,19.994,10,"place",2
"32131",-1.00355831215507,-0.230876027645816,1.23443433980088,16.529,78.249,20.521,10,"object",3
"3214",-0.751561567338404,0.23555900970623,0.516002557632175,20.297,78.298,20.561,10,"place",2
"3219",-0.759155077501707,0.732589889113588,0.0265651883881191,-43.889,80.951,20.651,10,"place",2
"3222",-0.784023145165477,1.65386748348044,-0.869844338314962,-32.586,81.095,20.772,10,"place",2
"3230",-1.39757129312193,0.718258965821251,0.67931232730068,20.162,81.763,21.339,10,"place",2
"32312",-1.87593083472006,1.84887959981781,0.0270512349022501,27.697,81.859,21.42,10,"place",2
"32441",-1.7859015715599,1.23452204743605,0.55137952412394,20.027,85.23,22.117,10,"place",2
"3245",-1.368135836508,1.11218032390815,0.255955512599855,27.562,85.325,22.198,10,"place",2
"32551",0.313714561837564,0.201053534365298,-0.514768096202862,18.093,-58.311,-6.5285,10,"face",1
"3300",0.651250425422967,-0.405679745048328,-0.245570680374639,-43.273,-31.344,-0.95486,10,"face",1
"3303",0.436471818618454,-1.39537259029116,0.958900771672702,-50.944,-27.973,-0.25753,10,"object",3
"3304",0.639110902674812,-0.229636385429858,-0.409474517244954,-39.64,-27.83,-0.1363,10,"face",1
"3307",-0.00938940346400531,-1.01489494479447,1.02428434825848,-51.079,-24.507,0.51956,10,"object",3
"33081",0.505905951065643,0.538279917655385,-1.04418586872103,31.811,-23.456,1.411,10,"face",1
"33111",0.244935938912895,0.375956856573991,-0.620892795486886,35.443,-19.942,2.2296,10,"face",1
"33371",0.40210443186388,0.21452041714589,-0.61662484900977,45.935,0.99896,7.0178,10,"face",1
"34151",0.362866776428793,0.783039645764676,-1.14590642219347,44.312,42.595,16.351,10,"face",1
"34611",1.20307614256602,-0.506570762157094,-0.696505380408923,-50.692,62.199,20.006,10,"face",1
"3463",0.869605651838628,-0.436807593918212,-0.432798057920416,-5.4797,62.772,20.491,10,"face",1
"34701",1.81900026201655,-0.696706998657197,-1.12229326335935,-50.827,65.665,20.783,10,"face",1
"3475",0.940321814258961,-0.403935525791044,-0.536386288467917,-5.6149,66.239,21.269,10,"face",1
"34811",1.52891183444118,-0.648909447026914,-0.88000238741427,-50.963,69.132,21.56,10,"face",1
"34831",-0.709363293904278,2.00252494168981,-1.29316164778553,-39.66,69.276,21.682,10,"place",2
"3494",-0.728539984992394,1.61420555252909,-0.885665567536693,-43.563,72.694,22.419,10,"place",2
"34951",-0.361586226558831,1.51973874610968,-1.15815251955085,-39.795,72.741,22.46,10,"place",2
"35023",-0.835854061288031,-0.529775101994144,1.36562916328217,16.721,73.458,23.067,10,"object",3
"35071",-0.43752535319579,1.18561190821062,-0.748086555014835,-39.93,76.208,23.237,10,"place",2
"35162",-1.22031190951467,-0.270067297602256,1.49037920711692,16.586,76.924,23.846,10,"object",3
"3522",-0.637448812088831,0.904006579396356,-0.266557767307526,-43.833,79.627,23.975,10,"place",2
"3523",-0.675194455081453,1.24304189161732,-0.567847436535863,-40.065,79.674,24.016,10,"place",2
"3524",-0.80779562778513,1.70074519186534,-0.892949564080213,-36.298,79.722,24.056,10,"place",2
"3535",-1.2639759442089,1.60053787382709,-0.336561929618184,27.753,80.534,24.745,10,"place",2
"3536",-1.33969472733707,0.48430136310714,0.855393364229926,31.521,80.581,24.785,10,"place",2
"35381",-0.883611127709936,1.17078246467457,-0.287171336964638,-32.665,83.236,24.874,10,"place",2
"35461",-1.04077589372483,-0.384017446760519,1.42479334048535,12.547,83.809,25.36,10,"object",3
"35471",-1.27642448533505,0.46935288420598,0.807071601129071,20.083,83.904,25.441,10,"place",2
"35482",-0.870565463643373,0.871870577144068,-0.001305113500695,27.618,84,25.523,10,"place",2
"35491",-1.88108401353025,1.15059123981924,0.730492773711008,31.386,84.047,25.563,10,"place",2
"35541",0.339530856431476,1.28212198470221,-1.62165284113369,1.109,87.132,26.016,10,"place",2
