"","face","place","object","x","y","z","subject","class","cluster"
"4843",-1.47218113351615,-0.365502231914842,1.83768336543099,30.016,70.992,17.18,9,"object",3
"4848",-1.64503098910929,1.65794668769556,-0.0129156985862672,-49.2,69.204,17.268,9,"place",2
"4851",0.276562780974907,1.71043845546475,-1.98700123643966,-37.915,69.959,17.266,9,"place",2
"4863",-1.80517788923192,3.25625630029421,-1.45107841106229,14.749,73.481,17.257,9,"place",2
"4876",1.90703501077185,-0.37316657579373,-1.53386843497812,-4.2791,75.719,17.336,9,"face",1
"48811",-0.947378941408837,2.09149564837832,-1.14411670696948,18.291,77.229,17.332,9,"place",2
"4903",1.27603349166842,-0.782791487754659,-0.493242003913756,-16.004,81.957,17.488,9,"face",1
"4916",2.13315183512486,-0.478259148858341,-1.65489268626652,-1.3965,89.955,17.636,9,"face",1
"5015",1.45163382128775,-0.678797300081267,-0.772836521206481,-27.791,-31.701,18.892,9,"face",1
"5020",0.983842182578193,-0.190885301040828,-0.792956881537365,-39.296,-28.96,18.969,9,"face",1
"5056",1.0398896291908,-0.169335330939853,-0.870554298250949,46.564,-12.686,19.18,9,"face",1
"5192",0.386167749215526,1.178334459135,-1.56450220835053,-25.762,56.2,20.77,9,"place",2
"5194",0.985971395866938,0.586962903234902,-1.57293429910184,-6.9539,57.458,20.766,9,"face",1
"5211",0.0372738201110255,1.70453134876702,-1.74180516887805,-52.534,61.431,20.924,9,"place",2
"5240",-1.2676932414857,3.01580534315403,-1.74811210166833,14.957,69.456,20.988,9,"place",2
"5241",-1.38051873809127,1.41399471687015,-0.0334759787788818,22.48,69.959,20.987,9,"place",2
"5242",-1.43239526892285,0.556772891483419,0.875622377439434,26.242,70.21,20.986,9,"place",2
"52481",-0.416603247955259,1.89507687813189,-1.47847363017663,-49.212,68.674,21.074,9,"place",2
"5263",-0.697509365138804,2.50440526387192,-1.80689589873312,14.737,72.951,21.063,9,"place",2
"5264",0.234370498918425,2.96877798335818,-3.2031484822766,18.499,73.203,21.063,9,"place",2
"52821",-0.400519663304869,1.6613890615467,-1.26086939824184,14.517,76.448,21.138,9,"place",2
"5283",-0.0227300181672106,2.38832846463369,-2.36559844646648,18.279,76.699,21.137,9,"place",2
"5303",1.94706403637328,-0.314204003065254,-1.63286003330803,-19.778,81.175,21.295,9,"face",1
"5339",0.936081772878128,0.339150280539664,-1.27523205341779,11.133,-50.691,22.24,9,"face",1
"53531",1.28623389462909,0.266907557596904,-1.55314145222599,14.675,-46.943,22.315,9,"face",1
"5366",1.60452427774935,0.460693804317392,-2.06521808206674,14.455,-43.447,22.39,9,"face",1
"5410",-0.852936131631263,-0.246845349486876,1.09978148111814,39.908,-27.702,22.686,9,"object",3
"5414",0.83322160226837,-1.25771793663518,0.424496334366813,-43.07,-29.741,22.776,9,"object",3
"5419",0.0820983621564351,-0.935285489883474,0.853187127727038,50.973,-23.452,22.76,9,"object",3
"5426",0.193146485135448,-0.765971566409233,0.572825081273785,50.753,-19.956,22.835,9,"object",3
"54371",0.394257152271165,0.452742151320854,-0.846999303592019,-32.444,-18.499,22.998,9,"face",1
"5449",0.463291225056333,0.333922792742533,-0.797214017798866,-32.664,-15.004,23.074,9,"face",1
"54581",0.544124306964813,0.0986852906807015,-0.642809597645515,-36.645,-11.759,23.15,9,"face",1
"54591",0.348250696528553,0.239731824996399,-0.587982521524953,-32.883,-11.507,23.149,9,"face",1
"5514",1.25278250305561,-0.754239866298708,-0.498542636756903,-46.869,40.074,-25.346,9,"face",1
"5559",-0.286068645146728,-1.5681543937198,1.85422303886653,-48.125,50.665,24.504,9,"object",3
"5596",0.730600869126153,0.628663261344078,-1.35926413047023,-3.6439,64.172,24.722,9,"face",1
"5601",0.66341654281391,-0.718664574802617,0.0552480319887066,39.65,45.861,-25.361,9,"object",3
"5616",-1.0561775628212,1.90042166400628,-0.844244101185083,14.945,68.926,24.794,9,"place",2
"5620",0.257032983489049,1.36573432915301,-1.62276731264206,33.753,70.184,24.79,9,"place",2
"5634",-0.381741218772862,2.72879044361338,-2.34704922484052,18.487,72.673,24.868,9,"place",2
"5644",1.3025036202806,0.363980442922388,-1.66648406320299,-15.588,73.905,24.949,9,"face",1
"5652",-1.09204101689751,2.27285142407881,-1.1808104071813,22.029,76.421,24.943,9,"place",2
"5672",0.803145678216804,0.569152470609433,-1.37229814882624,-8.7243,84.895,25.173,9,"face",1
"568",1.98876166913743,-0.643523406977927,-1.34523826215951,-47.088,43.57,-25.271,9,"face",1
"5682",1.00921769868638,0.184418910387585,-1.19363660907397,0.055361,-55.472,25.973,9,"face",1
"5683",0.151325070008778,0.435267536850546,-0.586592606859324,3.8171,-55.22,25.972,9,"face",1
"5686",-0.239794513344809,0.859909264152229,-0.62011475080742,-15.211,-52.981,26.05,9,"place",2
"5687",0.257599301896629,0.6267836123583,-0.884382914254929,-11.45,-52.73,26.05,9,"face",1
"5688",0.629033805731987,0.376053224105778,-1.00508702983777,-7.6878,-52.478,26.049,9,"face",1
"569",1.35245922292698,-1.45042175403908,0.097962531112094,-43.327,43.821,-25.272,9,"object",3
"57",0.289363504683773,2.262782458083,-2.55214596276678,19.974,0.49402,-37.751,9,"place",2
"57041",0.663870610514799,-0.00943708579297758,-0.654433524721821,25.948,-46.718,26.118,9,"face",1
"5773",0.414103017205064,-1.44681981570275,1.03271679849769,-43.082,-30.271,26.581,9,"object",3
"5774",0.545056978784425,-1.34692016185106,0.801863183066637,-39.32,-30.02,26.58,9,"object",3
"5778",0.387039779511899,-0.625650165952951,0.238610386441052,47.199,-24.233,26.566,9,"object",3
"578",0.259894097185012,-0.539918092034645,0.280023994849632,39.431,49.357,-25.286,9,"object",3
"5787",0.117526510507941,-0.974925715534155,0.857399205026213,46.979,-20.737,26.641,9,"object",3
"5788",0.0479347535655991,-0.79322947576986,0.745294722204261,50.741,-20.485,26.64,9,"object",3
"5807",0.818121553046589,-0.140724335568272,-0.677397217478316,-40.199,-16.036,26.881,9,"face",1
"5816",0.555492910444154,0.0850709874383157,-0.640563897882469,-40.419,-12.54,26.956,9,"face",1
"5927",0.492585974838011,0.718358020836524,-1.21094399567454,-62.744,42.136,28.161,9,"face",1
"6018",-1.52478923036229,0.771604150999364,0.753185079362929,-34.189,68.621,28.682,9,"place",2
"6057",0.506512204518213,0.531717409821507,-1.03822961433972,-3.7184,-56.253,29.779,9,"face",1
"6063",0.0330649207500137,1.24580218499211,-1.27886710574213,-11.462,-53.261,29.855,9,"place",2
"6064",1.22016545380017,0.699390908813001,-1.91955636261317,-3.9382,-52.757,29.854,9,"face",1
"6071",0.59942319384273,0.875629107793339,-1.47505230163607,-7.9197,-49.513,29.93,9,"face",1
"60721",0.906569123664408,0.21313085269072,-1.11969997635513,-4.158,-49.261,29.93,9,"face",1
"6092",0.174922685963195,1.25378266551058,-1.42870535147377,-8.3593,-42.52,30.08,9,"place",2
"6167",1.29649726127375,-0.67832343978143,-0.61817382149232,-39.772,-23.558,30.537,9,"face",1
"6326",-0.612424726875029,1.60362344167067,-0.991198714795639,-62.537,38.111,31.892,9,"place",2
"63461",0.584509288289598,-1.17644690844269,0.591937620153088,23.763,47.393,31.953,9,"object",3
"6354",0.16363626695783,1.27461985231777,-1.4382561192756,-62.976,45.102,32.043,9,"place",2
"6362",0.440105682291122,-0.991365821105566,0.551260138814444,23.543,50.889,32.028,9,"object",3
"6376",0.749340603819923,-1.45534266576104,0.706002061941113,23.323,54.385,32.103,9,"object",3
"6394",0.825682350014897,1.25843761815669,-2.08411996817158,-41.065,57.1,32.264,9,"face",1
"6408",0.594095494799854,-1.04950653817354,0.455411043373686,-48.808,60.093,32.34,9,"object",3
"6427",-1.68263127423488,0.507602635462515,1.17502863877236,-33.981,64.595,32.413,9,"place",2
"6444",-1.13796132584714,0.696241213434672,0.441720112412463,-34.201,68.091,32.489,9,"place",2
"6476",-1.22950740758179,1.94231722118411,-0.712809813602322,2.9762,77.598,32.632,9,"place",2
"6477",-0.0301082451431209,2.8887992413884,-2.85869099624528,6.7379,77.85,32.631,9,"place",2
"6489",0.514553232560639,0.287283536234919,-0.801836768795558,-0.62822,-46.044,33.809,9,"face",1
"6493",0.749683469846892,-1.5456785294871,0.795995059640242,-10.57,63.566,-24.902,9,"object",3
"6507",1.01553088606733,0.221168419615761,-1.23669930568309,2.6939,-38.8,33.96,9,"face",1
"6554",-0.581241744463808,0.156118990514387,0.425122753949421,43.413,-25.544,34.178,9,"place",2
"6571",-1.03040880989019,1.73288500224011,-0.702476192349919,-24.737,-23.082,34.339,9,"place",2
"6645",0.219133287240249,1.05402215568712,-1.27315544292737,-29.817,-2.3575,34.791,9,"place",2
"66511",0.0625953092070091,-1.00533226128903,0.942736952082023,52.94,3.1777,34.777,9,"object",3
"66611",0.42049082019204,-1.14790459471602,0.727413774523984,52.72,6.6732,34.852,9,"object",3
"6699",-0.421726730096826,-0.482216638500565,0.903943368597391,-8.3462,16.632,35.163,9,"object",3
"6700",1.00676225476696,0.59544988862586,-1.60221214339282,40.556,19.903,35.155,9,"face",1
"6709",0.344954969717114,0.972915642149584,-1.3178706118667,40.336,23.398,35.23,9,"place",2
"6764",0.552779956537276,1.03986818858992,-1.5926481451272,-62.329,34.085,35.622,9,"face",1
"6772",-0.63027714819216,2.18605306469009,-1.55577591649793,-13.427,37.356,35.615,9,"place",2
"6781",0.555171035215183,-0.00854632669434631,-0.546624708520836,-31.42,-26.124,-22.97,9,"face",1
"6787",-0.79004710462749,2.86479872739426,-2.07475162276678,-17.408,40.6,35.69,9,"place",2
"6788",-0.656642046692037,2.12455925421944,-1.46791720752741,-13.647,40.851,35.69,9,"place",2
"6794",1.1528391578324,-1.66768862961589,0.514849471783488,35.256,44.122,35.682,9,"object",3
"6836",0.329196585604981,-0.914990877206988,0.585794291602007,23.311,53.855,35.909,9,"object",3
"6853",0.246246992613885,-0.937290077968863,0.691043085354977,23.091,57.351,35.984,9,"object",3
"6878",0.283177841147541,-1.40765686769235,1.12447902654481,22.872,60.847,36.059,9,"object",3
"6891",-0.817162162678733,-0.441247392353459,1.25840955503219,15.128,63.84,36.136,9,"object",3
"6906",-1.33864168048665,-0.121826151728451,1.4604678322151,14.909,67.335,36.211,9,"object",3
"6944",0.276117211438594,0.256129953837146,-0.532247165275739,-4.402,-46.825,37.615,9,"face",1
"6962",0.520903402984649,0.5463079672383,-1.06721137022295,10.205,-38.827,37.764,9,"face",1
"69691",0.73490805600232,1.06951606981288,-1.8044241258152,-1.2997,-36.086,37.84,9,"face",1
"6970",-0.173366000600966,0.591924531827094,-0.418558531226128,6.2237,-35.583,37.839,9,"place",2
"6996",0.643000246046254,0.501764808421769,-1.14476505446802,-20.768,-26.856,38.069,9,"face",1
"7003",0.793087509626805,-1.80393533372227,1.01084782409547,31.896,-23.333,38.06,9,"object",3
"7030",-1.54356194787481,-0.0121865318765668,1.55574847975137,23.933,-16.844,38.212,9,"object",3
"7032",-0.387528115172078,0.978055017438421,-0.590526902266343,42.742,-15.587,38.209,9,"place",2
"7040",-1.31507929557505,0.271456911371624,1.04362238420343,19.952,-13.6,38.288,9,"place",2
"7044",-0.394018457033432,1.21835973820756,-0.824341281174124,42.522,-12.091,38.284,9,"place",2
"7045",-0.199289801003638,0.980010851896848,-0.78072105089321,46.284,-11.839,38.283,9,"place",2
"7084",-0.580995355710425,0.888755212452567,-0.307759856742142,-41.115,-3.6424,38.599,9,"place",2
"7096",-0.949257314644321,1.54196508459213,-0.592707769947806,-45.096,-0.39801,38.674,9,"place",2
"712",0.280480012662219,0.3354389470498,-0.615918959712018,50.459,-6.6045,-22.684,9,"face",1
"7132",0.0512583199679531,0.868779305709732,-0.920037625677686,37.002,15.625,38.886,9,"face",1
"7168",-0.595476372605143,1.54684255508529,-0.951366182480146,32.581,25.861,39.112,9,"place",2
"7169",-0.939999136255754,1.57006762255678,-0.630068486301025,36.342,26.113,39.112,9,"place",2
"7181",0.967744963255801,0.621236933166403,-1.5889818964222,50.239,-3.1088,-22.609,9,"face",1
"7184",-0.88838936473187,1.28619767679618,-0.397808312064313,36.123,29.609,39.186,9,"place",2
"7229",1.08615849931701,-1.89790089265219,0.811742393335181,42.987,40.6,39.411,9,"object",3
"7239",-0.465883987265792,1.73536115854265,-1.26947717127686,-17.42,40.07,39.496,9,"place",2
"7240",-0.405407852153598,2.02841260225504,-1.62300475010144,-13.659,40.322,39.495,9,"place",2
"7241",-0.995466208097005,1.97921198815153,-0.983745780054523,-9.8969,40.573,39.495,9,"place",2
"7248",1.14536436581245,-1.30189040957769,0.156526043765241,42.767,44.096,39.486,9,"object",3
"73011",0.369213061083635,0.744961690500014,-1.11417475158365,-14.538,54.306,39.796,9,"face",1
"7308",0.50760023395779,-0.812727823820629,0.305127589862839,26.841,57.073,39.789,9,"object",3
"73911",0.703469161571081,-0.715615781224928,0.0121466196538467,28.562,-31.107,41.717,9,"object",3
"7399",-0.861218013227742,0.594721492478303,0.26649652074944,13.295,-28.617,41.794,9,"place",2
"7439",-0.795399345439169,-0.159427852120583,0.954827197559752,23.921,-17.375,42.018,9,"object",3
"7465",-0.542285886960404,-0.166921425082022,0.709207312042426,23.482,-10.383,42.168,9,"object",3
"7480",-0.813815616689574,-0.447032858582896,1.26084847527247,23.262,-6.887,42.244,9,"object",3
"74911",0.270126869101651,-0.686223361756284,0.416096492654633,4.2334,-4.649,42.322,9,"object",3
"7509",-1.15276781713692,0.296170602677171,0.856597214459748,49.154,1.8662,42.389,9,"object",3
"7570",0.130592584938018,1.64569456572391,-1.77628715066193,40.751,15.347,42.691,9,"place",2
"7624",0.225755715959112,-1.64390188916116,1.41814617320205,28.587,28.575,42.993,9,"object",3
"7625",0.542709473069769,-1.91039156921103,1.36768209614126,32.349,28.827,42.992,9,"object",3
"7642",-0.577469030976598,-0.897014410776012,1.47448344175261,28.367,32.072,43.069,9,"object",3
"7643",-0.185545903488885,-1.51020924731596,1.69575515080485,32.129,32.323,43.068,9,"object",3
"7648",0.582664172205496,0.633975160460783,-1.21663933266628,-58.372,29.781,43.159,9,"face",1
"7655",-0.601076645005118,-1.13954273172795,1.74061937673307,24.386,35.316,43.144,9,"object",3
"786",-0.0692977991528676,-0.953666544388076,1.02296434354094,34.581,8.4923,-37.603,9,"object",3
"7851",1.0905820695766,0.499290173119254,-1.58987224269586,12.624,-18.66,45.825,9,"face",1
"7852",-0.724858986658694,0.288547527990939,0.436311458667754,27.671,-17.653,45.823,9,"place",2
"7887",-0.797559342784363,-0.0785562543169356,0.876115597101298,23.25,-7.4168,46.049,9,"object",3
"7898",-0.998469956881501,-0.16393017099495,1.16240012787645,19.268,-4.1724,46.124,9,"object",3
"7899",-1.08860224181495,0.0662936084536506,1.0223086333613,23.03,-3.921,46.124,9,"object",3
"7903",-0.279806682063194,-1.14623579618683,1.42604247825002,41.838,-2.663,46.121,9,"object",3
"7929",0.924584346173186,-1.27027773162933,0.345693385456143,22.59,3.0709,46.275,9,"object",3
"7940",1.82016293232107,-0.977788866096389,-0.842374066224681,-22.77,3.5477,46.357,9,"face",1
"7956",1.66086748399242,-0.857132519972061,-0.803734964020361,18.389,9.8111,46.425,9,"face",1
"7995",1.00254286669501,-2.67945885046695,1.67691598377194,-12.364,18.286,46.656,9,"object",3
"80",-0.0741234572579564,-0.778911419866591,0.853034877124547,34.361,11.988,-37.528,9,"object",3
"8053",-0.344729645493244,-1.16054191789343,1.50527156338668,28.355,31.541,46.874,9,"object",3
"8054",0.375067581371351,-2.10651870561945,1.7314511242481,32.117,31.794,46.874,9,"object",3
"8055",-0.669220169730087,-1.22248754931968,1.89170771904977,35.879,32.045,46.873,9,"object",3
"8056",-0.971788686305813,-0.460324146615073,1.43211283292089,39.64,32.297,46.872,9,"object",3
"8103",0.604562257938408,-1.25230020074037,0.647737942801958,42.743,43.036,47.097,9,"object",3
"8181",-0.497524946384184,-0.574132875404966,1.07165782178915,3.3673,68.487,47.705,9,"object",3
"8240",-0.454584566058136,0.789889927872181,-0.335305361814045,-3.0944,-9.708,49.859,9,"place",2
"8256",1.56287456164284,-0.696758677836397,-0.866115883806445,7.9709,-5.4573,49.932,9,"face",1
"83",-1.80654816295242,2.10740904594418,-0.300860882991764,-23.86,-24.031,-34.389,9,"place",2
"8389",0.273628208426924,-2.37486803183807,2.10123982341115,28.783,24.02,50.53,9,"object",3
"8391",1.3264392487245,0.141932998051668,-1.46837224677617,-50.862,42.788,-21.465,9,"face",1
"8401",2.05393962783707,-0.55485602512055,-1.49908360271652,-47.101,43.04,-21.466,9,"face",1
"8409",-0.235087633330869,-1.3200617942934,1.55514942762427,28.563,27.516,50.605,9,"object",3
"8414",0.111097540381276,-2.61302227725961,2.50192473687833,-50.653,25.728,50.693,9,"object",3
"84311",-0.143347002734227,-0.864500680039009,1.00784768277324,32.105,31.263,50.679,9,"object",3
"8432",-0.37934367009945,-1.13588313978092,1.51522680988037,35.867,31.515,50.679,9,"object",3
"846",1.91286384026788,-0.969324733039803,-0.943539107228081,35.657,48.576,-21.48,9,"face",1
"8553",2.12275001554738,-0.181794911670854,-1.94095510387653,-47.32,46.536,-21.391,9,"face",1
"8562",1.53548804754429,-0.641820563486731,-0.893667484057558,-39.797,47.04,-21.391,9,"face",1
"858",-0.381869716327697,-1.25147197347615,1.63334168980385,-28.512,47.794,-21.393,9,"object",3
"8606",-0.287966377438189,1.42729468296568,-1.13932830552749,-3.7659,0.2499,53.89,9,"place",2
"8622",1.9962761616958,-0.735011155459766,-1.26126500623603,35.437,52.071,-21.404,9,"face",1
"8701",1.38829673639325,-1.1392109714267,-0.249085764966545,-40.017,50.535,-21.316,9,"face",1
"8708",-0.769731440159792,1.61525648499251,-0.845525044832723,-1.3229,21.477,54.341,9,"place",2
"8732",-0.116582248279189,-0.750025591865338,0.866607840144527,28.551,26.986,54.41,9,"object",3
"8733",-0.136557664691559,-0.251019638465404,0.387577303156963,36.074,27.489,54.409,9,"object",3
"8751",-0.266720986167414,-0.481711547533627,0.748432533701041,35.854,30.985,54.484,9,"object",3
"8781",-0.625114395792793,-0.509348784272749,1.13446318006554,23.932,54.812,-21.327,9,"object",3
"881",1.72081157248627,-0.215575289286486,-1.50523628319978,35.217,55.567,-21.329,9,"face",1
"8813",0.800433298651566,1.24436505466532,-2.04479835331688,-25.432,44.439,54.871,9,"face",1
"8842",0.92111929627654,0.565935269511317,-1.48705456578786,-18.568,55.429,55.095,9,"face",1
"8914",0.30748751687239,1.17055453096704,-1.47804204783943,-1.1152,17.452,58.071,9,"place",2
"8915",-0.385303713316193,1.62769825841307,-1.24239454509688,2.6465,17.703,58.07,9,"place",2
"8918",-1.0692210082136,-1.03645157861252,2.10567258682611,13.932,18.458,58.069,9,"object",3
"892",-0.217792615525901,-0.672602498644947,0.890395114170848,-25.19,55.038,-21.244,9,"object",3
"8931",1.46809197579328,-0.115014235191762,-1.35307774060152,-17.666,55.541,-21.245,9,"face",1
"8936",-1.27448197279763,-0.407710598903932,1.68219257170156,13.712,21.953,58.143,9,"object",3
"8945",-1.01367119518652,1.56343214573808,-0.549760950551566,-20.363,23.185,58.224,9,"place",2
"8951",-1.35651355555421,0.348434230061293,1.00807932549292,13.492,25.45,58.219,9,"place",2
"8959",-1.36543105156042,2.45825679570335,-1.09282574414292,-13.06,27.184,58.299,9,"place",2
"8964",-0.376054143187818,-0.402983180666837,0.779037323854655,20.796,29.448,58.293,9,"object",3
"8965",-0.105148050757386,-0.248058480983982,0.353206531741368,24.557,29.7,58.292,9,"object",3
"8972",-1.14897867892706,2.42505704686252,-1.27607836793546,-13.28,30.68,58.374,9,"place",2
"8983",-0.77212224111449,1.82528760439388,-1.05316536327939,-9.7376,34.427,58.448,9,"place",2
"899",-1.33559232465083,-0.26570301288806,1.60129533753889,23.712,58.308,-21.252,9,"object",3
"9003",-0.506992471580494,-0.653547055329438,1.16053952690993,27.474,58.559,-21.253,9,"object",3
"9221",-0.686392898098866,-0.250327196300551,0.936720094399417,27.254,62.056,-21.177,9,"object",3
"9231",-1.26371964850539,0.725152901373091,0.538566747132295,31.016,62.307,-21.177,9,"place",2
"9801",0.984546618041148,-0.517189820512512,-0.467356797528636,-39.175,-23.661,-19.089,9,"face",1
