"","x","y","z","face","place","object"
"V1561",-50.759,63.22,-1.4983,3.67757449528958e-05,0.000359834269396057,-0.000396610014348952
"V1564",-39.456,63.364,-1.3766,-0.000644614777151833,0.000847292749855085,-0.000202677972703251
"V1572",54.737,64.557,-0.36389,0.000196916640105744,-0.00087391135769361,0.000676994717587865
"V1573",-47.127,66.734,-0.67976,-0.0002327222341219,0.000684966995260736,-0.000452244761138836
"V1586",-47.262,70.201,0.097796,0.00079341157084609,-0.00079647524260139,3.06367175529934e-06
"V1592",-9.585,70.678,0.50296,-0.000759691188951712,0.000404261128433146,0.000355430060518566
"V1596",9.2535,70.916,0.70577,0.000112506768680281,0.00038290256493629,-0.000495409333616571
"V1603",39.395,71.299,1.0303,-0.000292482268914716,0.000675213327171634,-0.000382731058256919
"V1695",23.513,91.905,5.5346,-4.02157701220126e-05,0.000615065338917378,-0.000574849568795366
"V1727",-47.863,-10.898,-14.507,-0.00034527918754828,0.0010150240554271,-0.000669744867878823
"V1728",-44.095,-10.851,-14.466,0.000191724319679749,0.000492360724903432,-0.000684085044583182
"V1735",-47.998,-7.4318,-13.729,4.96405687252368e-05,0.000340688921965348,-0.000390329490690584
"V1737",27.356,-6.4775,-12.919,-0.000237224007883019,-0.000476022355441855,0.000713246363324874
"V1743",-48.133,-3.9653,-12.951,0.000514347231964636,-0.00132051129727356,0.000806164065308922
"V1773",-48.674,9.8998,-9.8402,-2.23425709418701e-05,-0.000725492951728164,0.000747835522670034
"V1782",-48.81,13.366,-9.0627,0.000428955949251641,-0.00117220366379437,0.000743247714542729
"V1862",40.398,45.709,-1.0897,-0.000305502689237322,-9.78258937493015e-05,0.000403328582986623
"V1872",44.031,49.223,-0.27202,0.000467825670811547,0.000993598975818018,-0.00146142464662957
"V1873",47.798,49.27,-0.23102,-0.000344572320678244,-0.000330925306167776,0.00067549762684602
"V1878",-5.0848,52.068,-0.020911,0.000258744348400941,-0.000775424202344524,0.000516679853943583
"V1880",47.663,52.737,0.54654,0.00111355140781212,-9.91698262966193e-05,-0.0010143815815155
"V1889",51.296,56.251,1.3651,0.000136714403157342,-0.000399494128936097,0.000262779725778756
"V1902",-46.935,61.943,1.8669,-0.000111678269432054,-0.000650382907360888,0.000762061176792941
"V1905",-13.026,62.372,2.2319,-8.57746163065736e-05,-0.000414699539149841,0.000500474155456415
"V1906",-9.2583,62.419,2.2721,0.00012236642625433,0.00108653644469071,-0.00120890287094504
"V1914",-43.303,65.457,2.6854,0.000360909636997065,0.000228103934927443,-0.000589013571924508
"V1918",1.9096,66.029,3.1722,0.000270524159295141,-0.000731505699721893,0.000460981540426752
"V1923",-47.206,68.875,3.4224,0.00107479245275396,-0.000563142923496091,-0.000511649529257874
"V1924",-43.438,68.922,3.4634,-0.000212431526180554,-0.000146701511473775,0.000359133037654329
"V1930",5.5421,69.544,3.9899,0.000252495747668607,0.000659221065522706,-0.000911716813191312
"V1938",50.755,70.116,4.4766,0.000345284368833564,-0.000139990088404853,-0.000205294280428711
"V1986",-36.444,82.884,6.6556,0.000194693670244424,0.000198030656680646,-0.00039272432692507
"V1987",-32.676,82.932,6.6958,0.000456675058724423,0.000466991984268203,-0.000923667042992626
"V2148",-45.662,29.419,-1.8082,0.000144851967790337,-0.000652786697970369,0.000507934730180033
"V2222",5.8689,61.285,5.7585,0.000372589988539195,0.000125789796552726,-0.00049837978509192
"V2232",-43.247,64.131,6.0101,-0.000298274575206477,-0.000931864563779225,0.0012301391389857
"V2236",5.7336,64.751,6.5369,0.000694176229400428,0.000313763837916479,-0.00100794006731691
"V2244",1.8307,68.17,7.2744,-0.000317560980732566,-0.000249495062142842,0.000567056042875408
"V2245",9.3661,68.266,7.3546,-6.46475431989374e-05,-0.000383449897185657,0.000448097440384594
"V2249",47.043,68.743,7.7602,0.000358045355733787,0.00012593230351173,-0.000483977659245517
"V2284",35.334,78.998,9.9716,0.000358700451516357,0.00111724414587734,-0.0014759445973937
"V2285",-43.923,81.463,9.8991,-0.000536855185869592,0.000724861782352671,-0.000188006596483079
"V2286",-36.387,81.558,9.9803,-0.000258272867861667,0.000281860784858773,-2.3587916997106e-05
"V2300",-36.523,85.025,10.758,-0.00061012238551873,0.000460888724428713,0.000149233661090017
"V2322",19.858,89.207,12.143,0.000161919620232547,-0.00120325982285945,0.0010413402026269
"V2323",27.393,89.302,12.225,-0.000213246432972556,-0.00070266933344875,0.000915915766421305
"V2356",35.545,-22.898,-9.2995,0.000952827727165628,-0.000739221120045634,-0.000213606607119994
"V2461",-57.585,45.283,5.2834,-0.000514785809398785,0.000642725575878078,-0.000127939766479294
"V2500",-43.19,62.805,9.3347,0.000624976727415613,-0.000110788580914766,-0.000514188146500848
"V2501",-39.423,62.852,9.3748,0.000444615756574772,-0.000330777982296138,-0.000113837774278634
"V2503",-1.7455,63.33,9.7804,-0.000275686872236507,0.0002789601116392,-3.27323940269321e-06
"V2512",9.4223,66.939,10.679,-0.000426475438219246,0.000514309702712477,-8.78342644932305e-05
"V2529",-47.364,73.156,11.627,-0.000622781047707632,0.000778052224770111,-0.000155271177062478
"V2539",-47.499,76.623,12.405,-0.000688925727354014,-0.000355835000858599,0.00104476072821261
"V2554",-36.331,80.232,13.304,-0.00011528974992669,-0.000918835301959427,0.00103412505188612
"V2562",16.417,80.901,13.871,-0.000378959580687925,-0.000341865464058812,0.000720825044746737
"V2568",-40.234,83.651,14.041,-0.000528539213953811,-0.000209986182594872,0.000738525396548684
"V2569",-36.466,83.698,14.082,-0.00111632204718331,-0.000265756411483621,0.00138207845866693
"V2581",16.282,84.367,14.649,-0.000597572257712721,-0.00060631721040156,0.00120388946811428
"V2637",47.04,-27.547,-6.6312,0.000634658234762816,8.81249451526011e-05,-0.000722783179915417
"V2788",-1.4188,55.072,11.55,-3.70987224589898e-05,0.000424095411351333,-0.000386996688892344
"V2797",-1.554,58.539,12.327,0.000387215194796838,-0.000377078119309371,-1.01370754874675e-05
"V2807",-46.902,61.431,12.618,0.000775176739762111,-0.000436368660781606,-0.000338808078980504
"V2809",-39.366,61.527,12.7,-4.51721891427254e-05,0.000166293778939166,-0.000121121589796441
"V2810",-24.296,61.719,12.862,-0.000581431117021095,0.000719372352831445,-0.00013794123581035
"V2821",-13.128,65.328,13.761,-0.000326449516045673,0.000439858038419449,-0.000113408522373775
"V2833",-13.263,68.795,14.539,0.000101965866928056,0.00040812720005527,-0.000510093066983326
"V2838",35.717,69.415,15.066,3.18832600920594e-05,0.000748372851325361,-0.000780256111417421
"V2844",-47.308,71.831,14.952,0.000324494294173332,-5.38336147842522e-07,-0.000323955958025489
"V2859",-36.14,75.44,15.851,0.000829687888171477,-0.000463213843516179,-0.000366474044655298
"V2860",-32.372,75.488,15.892,-0.00108820248264655,0.00111461044128621,-2.64079586396635e-05
"V2864",-9.7657,75.775,16.135,0.000618418855666364,-0.000314845657700887,-0.000303573197965477
"V2875",-32.507,78.955,16.669,-0.000269718055039363,0.000876217866900697,-0.000606499811861334
"V2884",24.008,79.67,17.277,-0.000432643514936737,-0.000297199589925862,0.0007298431048626
"V2897",23.873,83.137,18.055,-0.000419120667185101,0.000347516787153893,7.1603880031208e-05
"V2907",16.203,86.508,18.752,0.000381232260981563,-0.000914598027812965,0.000533365766831402
"V2909",23.738,86.603,18.833,-0.000286273028329611,-0.000348022497057868,0.00063429552538748
"V2942",-39.156,-40.37,-6.5716,8.96392937357801e-06,-0.000604645362076917,0.00059568143270334
"V2962",47.231,-32.339,-4.0844,9.35481241677395e-05,-0.000832354479423024,0.000738806355255285
"V2964",39.561,-28.967,-3.388,-0.000787220771616963,-4.97097868989333e-05,0.000836930558515897
"V2968",39.425,-25.501,-2.6095,-0.000371894137508115,-0.000695521873990583,0.0010674160114987
"V3070",-0.41578,29.482,9.4291,-0.000196546138792756,0.00106890728319391,-0.000872361144401151
"V3150",-39.445,63.668,16.802,-0.000105239608621417,-0.000237380811048515,0.000342620419669932
"V3151",-24.375,63.86,16.964,-0.000313089156404209,-0.000313151962313539,0.000626241118717747
"V3165",-39.581,67.135,17.58,-0.000226235520451681,-0.000212879576225314,0.000439115096676995
"V3167",-5.6712,67.564,17.945,-0.000231082143559035,-0.000421577473467137,0.000652659617026172
"V3178",-39.716,70.6,18.358,0.000218817135368214,0.000191173122732477,-0.000409990258100691
"V3183",-5.8065,71.03,18.722,0.000370905925795517,7.0854260757075e-05,-0.000441760186552592
"V3190",-39.851,74.067,19.135,0.000392515907941207,0.000375554220082028,-0.000768070128023235
"V3219",-43.889,80.951,20.651,0.000541652796748099,9.58022260773707e-05,-0.00063745502282547
"V3222",-32.586,81.095,20.772,-5.54611864752574e-05,-0.00109018761639034,0.00114564880286559
"V3230",20.162,81.763,21.339,-0.000168476759626026,0.00109183488857988,-0.00092335812895385
"V3231",27.697,81.859,21.42,0.00043677163049417,-0.000309109020752726,-0.000127662609741444
"V3244",20.027,85.23,22.117,0.000316537105005515,-0.000916139321816121,0.000599602216810606
"V3245",27.562,85.325,22.198,-0.000406085822777794,0.000272158192257269,0.000133927630520525
"V3307",-51.079,-24.507,0.51956,-0.000844597064095572,3.36626241078558e-05,0.000810934439987717
"V3311",35.443,-19.942,2.2296,0.000484179020288967,-0.000487519729579824,3.34070929085714e-06
"V3461",-50.692,62.199,20.006,-0.000523693184236842,3.20563503566332e-05,0.000491636833880209
"V3470",-50.827,65.665,20.783,-0.000277203341654771,0.000218666270117727,5.85370715370444e-05
"V3475",-5.6149,66.239,21.269,-0.000353650132023361,0.000286207917892632,6.74422141307291e-05
"V3481",-50.963,69.132,21.56,-0.000466530088749769,0.000479323285530205,-1.27931967804367e-05
"V3483",-39.66,69.276,21.682,-0.000418586050085418,-0.000234291548912181,0.000652877598997599
"V3494",-43.563,72.694,22.419,0.000429005288020326,-0.000179722621490108,-0.000249282666530218
"V3495",-39.795,72.741,22.46,-0.000818728706943412,5.65231149864624e-05,0.000762205591956949
"V3502",16.721,73.458,23.067,-0.00016211543840489,-0.000543783637736206,0.000705899076141096
"V3507",-39.93,76.208,23.237,0.000717754877238762,-0.000265509198490067,-0.000452245678748695
"V3516",16.586,76.924,23.846,0.000340492859938315,2.09427000335258e-05,-0.00036143555997184
"V3522",-43.833,79.627,23.975,0.000490680464984053,2.99737197726094e-05,-0.000520654184756662
"V3523",-40.065,79.674,24.016,-0.000205812438877127,-4.8381977755802e-06,0.000210650636652707
"V3524",-36.298,79.722,24.056,1.37646948715741e-05,0.000315765972634394,-0.000329530667505968
"V3535",27.753,80.534,24.745,0.000728698998086625,-0.000283598712689538,-0.000445100285397087
"V3548",27.618,84,25.523,-0.000275903079555775,0.000392247363380272,-0.000116344283824497
"V3549",31.386,84.047,25.563,0.000618150975781403,-0.000223299833000819,-0.000394851142780583
"V3561",16.045,90.79,26.956,4.5919716244192e-05,0.000678756487222963,-0.000724676203467155
"V3595",-38.908,-46.487,-0.70029,-0.000122186706200627,0.000811999196573201,-0.000689812490372575
"V3601",-39.043,-43.02,0.077271,-0.000458870610025782,0.000881846121350988,-0.000422975511325206
"V3614",-50.887,-29.299,3.0671,0.000691133608881157,-0.000358192289856588,-0.00033294131902457
"V3616",-39.584,-29.155,3.1888,-8.69587438932627e-05,0.000369089287661106,-0.000282130543767843
"V3645",-59.369,-5.1298,8.4305,-0.000188837393040991,0.000330659585697139,-0.000141822192656149
"V3685",48.812,23.986,15.828,-0.000420426899873065,6.11614296619715e-05,0.000359265470211094
"V3686",52.58,24.033,15.868,-0.000519631687310951,-0.00023925124842831,0.000758882935739261
"V3764",50.957,65.629,25.201,-0.00020819287473861,-0.000351652456523176,0.000559845331261786
"V3775",20.68,68.713,25.655,-0.000367198863309625,4.46056148229286e-06,0.000362738301827332
"V3789",16.777,72.132,26.392,-0.00029501238428535,-0.000573342322047663,0.000868354706333013
"V3790",20.545,72.18,26.433,0.000443251158529441,0.000213760460943417,-0.000657011619472859
"V3795",-39.874,74.883,26.562,0.000194251989077252,-0.000552504851972027,0.000358252862894776
"V3815",12.739,79.017,27.907,0.000188838878883414,9.22541745752947e-05,-0.000281093053458709
"V3870",36.773,-53.791,1.8787,-0.000261674618701501,-1.46485912278272e-05,0.000276323209929328
"V3877",40.406,-50.277,2.6973,-0.000129883164203035,-8.32678810872092e-05,0.000213151045290244
"V3880",36.503,-46.858,3.4347,-0.000194047377855895,-1.01309747161394e-05,0.000204178352572034
"V3881",40.27,-46.81,3.4748,-0.000176449629169047,-0.000339874294393857,0.000516323923562904
"V3882",44.038,-46.762,3.5149,0.0001499946234993,0.000232039780600222,-0.000382034404099522
"V3892",47.4,-36.315,5.8895,0.000273952541774607,3.61148374614002e-05,-0.000310067379236008
"V3899",50.897,-29.335,7.4851,-0.000277013618918439,-0.000311895357257989,0.000588908976176427
"V3903",50.762,-25.868,8.2627,0.000350023070733669,-0.000170117850757508,-0.000179905219976161
"V3905",54.394,-22.354,9.0813,0.000435389579576572,0.000164999783647697,-0.000600389363224269
"V3960",52.636,22.707,19.192,-0.00051063847912819,0.000116002453985883,0.000394636025142307
"V3966",56.269,26.222,20.011,-0.000304852437525887,7.24795679669019e-06,0.000297604480729196
"V3974",59.766,33.202,21.607,-0.000380969876426263,-0.000424564306119451,0.000805534182545714
"V3980",59.631,36.668,22.384,-0.000376031874669134,0.00015821945602792,0.000217812418641214
"V3989",51.825,43.506,23.859,-0.000279364223986969,0.000454149806101125,-0.000174785582114156
"V3990",55.592,43.553,23.9,-0.000391648091279949,0.000273481697089075,0.000118166394190874
"V4026",17.104,63.873,28.161,-0.000518141994856668,0.000443368461797655,7.47735330590133e-05
"V4030",47.246,64.256,28.485,-9.42801041122767e-05,0.000141438895771583,-4.71587916593066e-05
"V4040",16.969,67.34,28.939,0.000382901102668571,-4.28544897255171e-05,-0.000340046612943054
"V4070",-28.65,77.166,30.786,-0.000171862250800336,0.000231151356604307,-5.92891058039712e-05
"V4096",-8.1127,-62.621,3.1611,0.000118628301039833,0.000237480541791511,-0.000356108842831343
"V4105",29.429,-58.677,4.3443,-9.84242875974015e-05,0.000381853786707079,-0.000283429499109677
"V4109",10.455,-55.45,4.9194,-0.000196751792209974,0.000639738827643153,-0.000442987035433179
"V4111",36.829,-55.116,5.2038,-0.000203793964034752,0.000499283371840022,-0.00029548940780527
"V4119",40.462,-51.601,6.0215,-0.000122997944152498,0.000546734299973939,-0.000423736355821442
"V4153",-50.91,-28.483,10.493,0.000442020129506671,-0.000276260037288677,-0.000165760092217994
"V4157",47.051,-27.242,11.547,-0.000240308194989326,0.000275237949779914,-3.49297547905879e-05
"V4158",50.818,-27.194,11.587,-0.00041675044003585,-6.29169362138552e-05,0.000479667376249705
"V4183",46.104,-2.978,16.992,0.000362494381588246,-0.000297339627033638,-6.51547545546075e-05
"V4184",49.872,-2.93,17.032,-0.000129311810201654,-0.0002692812833411,0.000398593093542754
"V4234",59.687,35.343,25.709,-3.02024492817955e-05,-0.00039401308020696,0.000424215529488755
"V4263",-12.576,51.767,28.828,-0.000523485925904893,0.000228661662062109,0.000294824263842784
"V4288",43.669,59.416,30.991,-6.32917453120867e-05,-0.000110695076883175,0.000173986822195262
"V4289",47.437,59.464,31.032,0.000155883529819767,-0.000626098786528297,0.00047021525670853
"V4293",47.302,62.93,31.81,-0.000687609393978804,-1.89994348644348e-05,0.000706608828843239
"V4301",17.025,66.014,32.263,0.000238445711812994,-0.000215761595372659,-2.26841164403359e-05
"V4314",13.122,69.433,33.001,-0.000404188261050813,-0.000109058545547206,0.000513246806598019
"V4325",20.522,72.995,33.859,0.00010110820355458,-0.000390204375145305,0.000289096171590725
"V4326",24.29,73.043,33.9,-0.000353279481207589,1.5316181804138e-06,0.000351747863027175
"V4327",28.058,73.09,33.94,-7.14470607028657e-05,0.000381478923819849,-0.000310031863116983
"V4351",10.647,-60.242,7.4661,0.00050545742105097,-0.00014516870799509,-0.00036028871305588
"V4359",6.744,-56.823,8.2035,0.000615923525006735,-0.000214533924781461,-0.000401389600225275
"V4360",10.512,-56.776,8.2445,0.000205866496701572,0.000146785416166595,-0.000352651912868168
"V4363",33.118,-56.489,8.4874,0.000425355572965162,-0.000280026449781568,-0.000145329123183594
"V4369",-8.4621,-53.548,8.8192,-2.45522989815011e-05,-0.000872210847162812,0.000896763146144313
"V4410",39.571,-28.663,14.791,0.000499293659064038,-0.000570009947789229,7.07162887251914e-05
"V4412",47.107,-28.568,14.872,-0.000380085556147122,5.58982929928436e-05,0.000324187263154278
"V4419",50.604,-21.587,16.468,-0.000365145734481155,0.000118010594582577,0.000247135139898578
"V4541",36.325,54.528,33.457,1.27170422045038e-05,0.000637009749315009,-0.000649726791519513
"V4564",43.59,61.556,35.094,-0.000300775812507092,0.000268744000522641,3.20318119844509e-05
"V4608",-21.137,78.077,38.294,-0.00035789678425367,0.000477053999772731,-0.000119157215519061
"V4609",-17.369,78.124,38.334,0.000573860640801217,-0.000217161377343358,-0.00035669926345786
"V4645",21.736,-54.492,12.468,-0.000331442875701861,8.80283465669822e-05,0.000243414529134879
"V4694",39.628,-29.989,18.115,-0.000349314458534541,0.000439025819957622,-8.97113614230809e-05
"V4695",43.395,-29.941,18.156,-0.000531487154513916,0.000155832765195671,0.000375654389318245
"V4701",35.725,-26.57,18.853,-0.000554455361487925,0.000461916306174553,9.25390553133711e-05
"V4702",39.492,-26.523,18.893,0.000669570497109906,-0.00105853334807772,0.000388962850967814
"V4703",43.26,-26.475,18.933,-0.000356505786127027,0.000144578402323003,0.000211927383804024
"V4704",47.028,-26.427,18.974,-6.50997588327716e-05,0.000461730154296658,-0.000396630395463886
"V4708",39.357,-23.056,19.67,0.000230377671086764,-0.00113650222209203,0.000906124551005265
"V4709",43.125,-23.009,19.711,0.000214820591113922,-7.09570746169121e-06,-0.000207724883652231
"V4792",-38.161,31.451,31.304,-0.00122884979803017,0.000898603088866244,0.000330246709163926
"V4814",48.226,39.48,33.792,0.000531571462145343,-0.000617751417852292,8.6179955706949e-05
"V4830",-53.908,48.591,35.032,0.00025503027096052,-0.00019468699546076,-6.03432754997601e-05
"V4856",36.382,53.203,36.782,-0.000391536723841457,-0.000341769957605703,0.00073330668144716
"V4857",40.149,53.251,36.822,0.000889349017255821,-0.000496715326078347,-0.000392633691177474
"V4891",17.137,63.363,38.913,6.74270166689813e-05,0.000287084419873421,-0.000354511436542402
"V4962",6.7213,-56.008,15.63,-0.00106928279512464,0.00116694210784658,-9.76593127219398e-05
